timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
22585000,22560727,6620172,50.01596,14.674826,100725.664,1.21893
22636000,22613700,6620172,50.001877,14.674622,100725.84,1.2189323
22687000,22664454,6620172,49.99718,14.675579,100725.91,1.2189353
22766000,22716833,6620172,50.048824,14.674951,100725.266,1.2189282
22816000,22794555,6620172,50.058216,14.675227,100725.18,1.2189273
22868000,22845090,6620172,50.076996,14.67527,100724.96,1.2189225
22919000,22895666,6620172,50.12864,14.673789,100724.336,1.2189184
22972000,22948222,6620172,50.105167,14.673657,100724.61,1.2189219
23025000,23001083,6620172,50.123947,14.674178,100724.414,1.2189167
23076000,23053583,6620172,50.12864,14.6736965,100724.31,1.2189142
23127000,23103153,6620172,50.133335,14.673958,100724.26,1.2189134
23180000,23155230,6620172,50.15681,14.673802,100723.96,1.218911
23232000,23207300,6620172,50.161507,14.674277,100723.94,1.2189138
23284000,23262181,6620172,50.19437,14.673473,100723.53,1.2189112
23339000,23312909,6620172,50.170895,14.674023,100723.84,1.2189127
23392000,23369727,6620172,50.208454,14.672991,100723.414,1.2189046
23443000,23421454,6620172,50.208454,14.674043,100723.42,1.2189057
23496000,23474000,6620172,50.26949,14.673089,100722.67,1.2188966
23547000,23523000,6620172,50.227238,14.673206,100723.18,1.2189038
23598000,23573166,6620172,50.27888,14.673141,100722.516,1.218899
23652000,23625600,6620172,50.27888,14.672841,100722.57,1.2188988
23702000,23681500,6620172,50.26949,14.673357,100722.63,1.2189
23752000,23728000,6620172,50.330524,14.673043,100721.95,1.2188944
23804000,23778000,6620172,50.29766,14.673262,100722.34,1.2188953
23856000,23830083,6620172,50.31644,14.672665,100722.086,1.2188976
23910000,23885250,6620172,50.377476,14.672343,100721.36,1.2188889
23960000,23938400,6620172,50.36339,14.672729,100721.55,1.2188903
24011000,23990454,6620172,50.344612,14.671951,100721.72,1.218894
24063000,24037583,6620172,50.396255,14.671926,100721.164,1.2188826
24117000,24092700,6620172,50.386868,14.6729765,100721.26,1.218889
24168000,24146000,6620172,50.405647,14.672951,100721.0,1.2188861
24220000,24195416,6620172,50.415035,14.6717615,100720.93,1.2188854
24272000,24246272,6620172,50.405647,14.671884,100721.04,1.2188843
24323000,24300000,6620172,50.43851,14.672646,100720.63,1.2188771
24376000,24349909,6620172,50.447903,14.672061,100720.516,1.2188779
24428000,24404750,6620172,50.41973,14.672339,100720.875,1.2188833
24479000,24456416,6620172,50.461987,14.671356,100720.33,1.2188743
24530000,24506900,6620172,50.490158,14.672376,100720.04,1.2188762
24584000,24557833,6620172,50.508938,14.671288,100719.77,1.2188702
24640000,24611833,6620172,50.504242,14.672076,100719.87,1.2188717
24691000,24665666,6620172,50.504242,14.671674,100719.87,1.2188742
24744000,24721545,6620172,50.499546,14.672121,100719.92,1.2188703
24796000,24770416,6620172,50.499546,14.670872,100719.91,1.218871
24847000,24821181,6620172,50.527718,14.671302,100719.59,1.2188679
24904000,24877500,6620172,50.508938,14.671522,100719.8,1.2188749
24955000,24933818,6620172,50.537106,14.6717825,100719.47,1.2188697
25007000,24982000,6620172,50.537106,14.671609,100719.46,1.2188721
25060000,25037454,6620172,50.569973,14.671222,100719.08,1.2188629
25116000,25089500,6620172,50.555885,14.671699,100719.24,1.2188658
25167000,25143250,6620172,50.56058,14.670477,100719.18,1.2188655
25223000,25195454,6620172,50.574665,14.671071,100718.984,1.2188666
25275000,25250500,6620172,50.6357,14.67111,100718.29,1.2188567
25325000,25301500,6620172,50.63101,14.670434,100718.336,1.2188585
25376000,25354400,6620172,50.59814,14.671278,100718.71,1.2188592
25427000,25405818,6620172,50.626312,14.670662,100718.38,1.2188557
25479000,25456181,6620172,50.626312,14.671479,100718.4,1.2188556
25532000,25509400,6620172,50.626312,14.671242,100718.375,1.2188562
25584000,25560000,6620172,50.68265,14.6709385,100717.69,1.2188494
25635000,25610923,6620172,50.607533,14.671563,100718.65,1.2188643
25685000,25660222,6620172,50.6357,14.671248,100718.305,1.2188587
25735000,25714636,6620172,50.59345,14.671687,100718.766,1.2188607
25785000,25765400,6620172,50.640396,14.670854,100718.21,1.2188534
25836000,25813444,6620172,50.659176,14.670593,100718.02,1.2188538
25888000,25862583,6620172,50.588753,14.671458,100718.82,1.2188618
25938000,25913800,6620172,50.57936,14.671469,100718.96,1.218861
25991000,25967818,6620172,50.565277,14.670868,100719.13,1.2188652
26044000,26017916,6620172,50.61692,14.671835,100718.5,1.2188585
26096000,26074545,6620172,50.63101,14.6707,100718.32,1.2188567
26147000,26123750,6620172,50.569973,14.670743,100719.05,1.2188616
26199000,26174583,6620172,50.588753,14.671006,100718.875,1.2188609
26252000,26229636,6620172,50.588753,14.670645,100718.81,1.2188647
26307000,26279454,6620172,50.555885,14.671395,100719.234,1.2188674
26359000,26336400,6620172,50.57936,14.671167,100718.96,1.2188624
26410000,26385636,6620172,50.574665,14.670579,100718.984,1.2188662
26460000,26435100,6620172,50.546497,14.670689,100719.37,1.2188654
26512000,26486750,6620172,50.588753,14.671028,100718.875,1.2188603
26568000,26539846,6620172,50.584057,14.67183,100718.91,1.2188629
26623000,26598900,6620172,50.59345,14.670989,100718.766,1.218864
26676000,26653200,6620172,50.555885,14.671715,100719.2,1.2188643
26727000,26700900,6620172,50.546497,14.670763,100719.35,1.2188679
26784000,26756454,6620172,50.640396,14.671208,100718.18,1.218856
26836000,26810636,6620172,50.5418,14.671768,100719.41,1.218869
26888000,26865818,6620172,50.57936,14.671831,100718.94,1.2188607
26938000,26915916,6620172,50.61223,14.670612,100718.555,1.2188598
26990000,26966909,6620172,50.574665,14.671395,100719.016,1.2188666
27047000,27020250,6620172,50.584057,14.671043,100718.914,1.2188607
27099000,27076200,6620172,50.569973,14.670903,100719.05,1.2188663
27152000,27128000,6620172,50.607533,14.671088,100718.62,1.2188609
27203000,27176500,6620172,50.588753,14.670521,100718.81,1.2188606
27256000,27231923,6620172,50.61692,14.671459,100718.516,1.2188599
27308000,27284222,6620172,50.56058,14.671313,100719.164,1.2188647
27360000,27337916,6620172,50.59345,14.670536,100718.77,1.2188636
27412000,27389090,6620172,50.584057,14.671753,100718.91,1.2188628
27464000,27442800,6620172,50.574665,14.670976,100718.99,1.218861
27516000,27492416,6620172,50.588753,14.6707945,100718.82,1.2188606
27568000,27542636,6620172,50.569973,14.6715555,100719.086,1.2188632
27620000,27595000,6620172,50.61223,14.670606,100718.586,1.2188603
27670000,27646250,6620172,50.61223,14.670557,100718.52,1.2188597
27720000,27696363,6620172,50.602837,14.671031,100718.66,1.2188615
27770000,27747727,6620172,50.569973,14.671734,100719.08,1.218864
27823000,27800166,6620172,50.6357,14.671689,100718.29,1.2188556
27876000,27852727,6620172,50.626312,14.671218,100718.37,1.2188581
27928000,27903272,6620172,50.588753,14.671546,100718.875,1.2188646
27980000,27955083,6620172,50.569973,14.671576,100719.05,1.2188647
28032000,28005750,6620172,50.574665,14.671977,100718.98,1.2188661
28084000,28060083,6620172,50.57936,14.671725,100718.945,1.2188612
28137000,28112454,6620172,50.588753,14.671374,100718.875,1.2188606
28192000,28166250,6620172,50.569973,14.671207,100719.07,1.218865
28242000,28217700,6620172,50.6357,14.671866,100718.25,1.2188549
28296000,28270727,6620172,50.61223,14.671124,100718.54,1.2188615
28348000,28323800,6620172,50.588753,14.67168,100718.84,1.2188627
28400000,28379272,6620172,50.584057,14.671881,100718.88,1.2188654
28451000,28429333,6620172,50.621616,14.670709,100718.44,1.218855
28504000,28478916,6620172,50.588753,14.67046,100718.84,1.2188632
28557000,28531454,6620172,50.584057,14.671833,100718.89,1.2188663
28608000,28587200,6620172,50.59345,14.671319,100718.8,1.218861
28660000,28636583,6620172,50.63101,14.670396,100718.33,1.2188572
28712000,28688100,6620172,50.6357,14.670899,100718.266,1.2188575
28764000,28740363,6620172,50.574665,14.671753,100718.97,1.2188649
28815000,28791916,6620172,50.588753,14.670904,100718.875,1.218862
28867000,28842000,6620172,50.59345,14.6711645,100718.78,1.2188592
28919000,28895181,6620172,50.59345,14.671728,100718.77,1.2188641
28972000,28947545,6620172,50.602837,14.670389,100718.68,1.2188624
29025000,29000181,6620172,50.59814,14.670369,100718.71,1.2188616
29076000,29054818,6620172,50.59345,14.670667,100718.77,1.2188596
29132000,29105818,6620172,50.654484,14.671597,100718.03,1.2188541
29185000,29160076,6620172,50.607533,14.671094,100718.64,1.2188593
29237000,29212818,6620172,50.626312,14.670406,100718.4,1.2188598
29291000,29268090,6620172,50.588753,14.6714325,100718.84,1.2188661
29345000,29321181,6620172,50.61223,14.671577,100718.55,1.2188582
29399000,29373000,6620172,50.645092,14.6706085,100718.16,1.2188568
29451000,29429333,6620172,50.61223,14.6712885,100718.53,1.2188593
29504000,29476454,6620172,50.659176,14.670425,100717.98,1.2188538
29556000,29531636,6620172,50.63101,14.671078,100718.32,1.2188584
29608000,29584454,6620172,50.6357,14.670415,100718.305,1.2188594
29660000,29637000,6620172,50.621616,14.671091,100718.45,1.2188605
29712000,29688900,6620172,50.640396,14.671554,100718.2,1.2188528
29763000,29738083,6620172,50.584057,14.670901,100718.9,1.218862
29816000,29790272,6620172,50.626312,14.671301,100718.38,1.2188599
29867000,29845000,6620172,50.626312,14.670706,100718.375,1.2188578
29919000,29896100,6620172,50.607533,14.670578,100718.63,1.2188607
29972000,29949200,6620172,50.607533,14.670514,100718.59,1.2188609
30023000,30001636,6620172,50.602837,14.671308,100718.68,1.2188592
30075000,30051166,6620172,50.61223,14.671635,100718.58,1.2188597
30125000,30105777,6620172,50.61223,14.6712885,100718.54,1.2188604
30175000,30153900,6620172,50.607533,14.670577,100718.6,1.2188632
30232000,30205454,6620172,50.63101,14.67035,100718.32,1.2188584
30284000,30260818,6620172,50.621616,14.6707325,100718.43,1.2188586
30337000,30312076,6620172,50.626312,14.671086,100718.375,1.2188572
30392000,30366416,6620172,50.640396,14.670311,100718.195,1.2188538
30447000,30421727,6620172,50.61692,14.670995,100718.46,1.2188562
30501000,30478100,6620172,50.569973,14.671601,100719.06,1.2188648
30552000,30527636,6620172,50.607533,14.670913,100718.59,1.2188616
30604000,30581181,6620172,50.588753,14.67034,100718.84,1.2188604
30655000,30631833,6620172,50.621616,14.670762,100718.45,1.2188613
30707000,30682700,6620172,50.607533,14.671816,100718.6,1.2188607
30758000,30734727,6620172,50.61692,14.671073,100718.484,1.2188612
30811000,30787700,6620172,50.6357,14.6704855,100718.25,1.2188575
30863000,30839538,6620172,50.61692,14.671055,100718.49,1.2188588
30916000,30890000,6620172,50.59345,14.670545,100718.766,1.2188612
30967000,30943700,6620172,50.63101,14.670786,100718.34,1.2188586
31020000,30993727,6620172,50.63101,14.670772,100718.32,1.2188582
31075000,31048727,6620172,50.63101,14.670668,100718.34,1.2188598
31128000,31101900,6620172,50.626312,14.671513,100718.4,1.2188601
31183000,31155454,6620172,50.588753,14.67053,100718.81,1.2188632
31235000,31210400,6620172,50.59345,14.671466,100718.766,1.218862
31292000,31265166,6620172,50.61223,14.671767,100718.57,1.2188599
31344000,31318166,6620172,50.654484,14.670693,100718.05,1.2188526
31399000,31374363,6620172,50.607533,14.671155,100718.61,1.2188622
31451000,31428545,6620172,50.649788,14.671216,100718.086,1.2188534
31505000,31480545,6620172,50.6357,14.670836,100718.26,1.2188592
31556000,31533400,6620172,50.659176,14.67032,100718.0,1.2188538
31608000,31581272,6620172,50.626312,14.670212,100718.414,1.2188591
31658000,31636100,6620172,50.626312,14.670983,100718.42,1.218856
31708000,31684800,6620172,50.6357,14.670695,100718.25,1.2188566
31760000,31737000,6620172,50.649788,14.670691,100718.125,1.2188573
31813000,31790090,6620172,50.6357,14.671715,100718.26,1.2188585
31863000,31841583,6620172,50.59814,14.671533,100718.71,1.21886
31915000,31891181,6620172,50.668568,14.670185,100717.875,1.2188547
31972000,31945000,6620172,50.626312,14.670196,100718.375,1.2188555
32023000,32000363,6620172,50.654484,14.670411,100718.06,1.2188551
32076000,32050500,6620172,50.673264,14.670202,100717.84,1.2188482
32132000,32106200,6620172,50.640396,14.6710205,100718.18,1.2188555
32183000,32160750,6620172,50.621616,14.670913,100718.45,1.218857
32236000,32210727,6620172,50.61692,14.670627,100718.516,1.2188578
32288000,32263818,6620172,50.6357,14.670784,100718.266,1.2188565
32340000,32314090,6620172,50.6357,14.670534,100718.24,1.2188562
32395000,32369363,6620172,50.59814,14.67078,100718.71,1.2188594
32447000,32424000,6620172,50.6357,14.671175,100718.24,1.2188562
32500000,32475900,6620172,50.588753,14.67134,100718.87,1.2188655
32552000,32527384,6620172,50.61692,14.671198,100718.5,1.2188615
32604000,32578727,6620172,50.6357,14.671041,100718.26,1.2188576
32656000,32631538,6620172,50.659176,14.671452,100718.01,1.2188569
32706000,32682818,6620172,50.6357,14.670873,100718.3,1.2188562
32756000,32731818,6620172,50.645092,14.671666,100718.16,1.2188536
32807000,32785500,6620172,50.626312,14.671554,100718.375,1.2188585
32863000,32838454,6620172,50.61692,14.671689,100718.49,1.2188584
32917000,32892000,6620172,50.626312,14.670728,100718.375,1.2188561
32972000,32945272,6620172,50.640396,14.671722,100718.234,1.2188572
33025000,33001272,6620172,50.626312,14.670445,100718.414,1.2188572
33080000,33053818,6620172,50.692043,14.670538,100717.62,1.218852
33132000,33106363,6620172,50.640396,14.670746,100718.234,1.2188549
33184000,33157400,6620172,50.63101,14.670211,100718.32,1.2188606
33236000,33211818,6620172,50.63101,14.670551,100718.34,1.2188556
33291000,33263846,6620172,50.621616,14.671204,100718.445,1.2188599
33343000,33321500,6620172,50.6357,14.671087,100718.25,1.2188584
33396000,33374727,6620172,50.61692,14.671241,100718.516,1.2188606
33450000,33424454,6620172,50.649788,14.671704,100718.1,1.2188541
33503000,33478090,6620172,50.621616,14.670791,100718.45,1.2188613
33555000,33529833,6620172,50.61223,14.670998,100718.55,1.2188572
33608000,33582600,6620172,50.607533,14.671534,100718.59,1.2188605
33665000,33636181,6620172,50.645092,14.670367,100718.15,1.2188528
33716000,33692444,6620172,50.602837,14.671372,100718.68,1.2188604
33768000,33743384,6620172,50.61692,14.670586,100718.49,1.2188568
33823000,33796181,6620172,50.61223,14.670666,100718.55,1.2188607
33880000,33850600,6620172,50.640396,14.67141,100718.18,1.2188537
33931000,33905545,6620172,50.626312,14.670562,100718.375,1.2188554
33985000,33962000,6620172,50.63101,14.670479,100718.32,1.2188601
34036000,34012181,6620172,50.645092,14.670676,100718.164,1.2188534
34087000,34064416,6620172,50.59814,14.671059,100718.74,1.2188604
34139000,34116200,6620172,50.61692,14.670672,100718.516,1.2188615
34191000,34170454,6620172,50.640396,14.670923,100718.234,1.218856
34243000,34219100,6620172,50.6357,14.671687,100718.25,1.2188573
34296000,34272500,6620172,50.6357,14.671451,100718.305,1.2188542
34351000,34324153,6620172,50.640396,14.670344,100718.18,1.2188555
34403000,34381500,6620172,50.654484,14.670542,100718.03,1.2188555
34456000,34428900,6620172,50.70143,14.670371,100717.51,1.2188503
34512000,34483461,6620172,50.654484,14.670213,100718.06,1.2188518
34564000,34537818,6620172,50.6357,14.671315,100718.266,1.2188572
34616000,34591923,6620172,50.668568,14.670657,100717.875,1.218854
34672000,34645166,6620172,50.621616,14.670898,100718.43,1.2188596
34725000,34700272,6620172,50.640396,14.671001,100718.2,1.2188573
34775000,34755000,6620172,50.6357,14.67155,100718.266,1.2188541
34827000,34803250,6620172,50.61692,14.671034,100718.516,1.2188587
34880000,34855750,6620172,50.61692,14.670193,100718.484,1.2188598
34932000,34909500,6620172,50.59345,14.671017,100718.78,1.2188617
34988000,34961636,6620172,50.668568,14.670207,100717.9,1.2188542
35040000,35016090,6620172,50.63101,14.670961,100718.32,1.2188556
35092000,35066416,6620172,50.6357,14.67049,100718.28,1.2188551
35144000,35118100,6620172,50.621616,14.670704,100718.44,1.218858
35196000,35172250,6620172,50.640396,14.670653,100718.234,1.2188548
35247000,35222777,6620172,50.6357,14.670464,100718.29,1.2188555
35300000,35276500,6620172,50.61692,14.670973,100718.46,1.2188606
35352000,35326750,6620172,50.649788,14.671182,100718.09,1.2188566
35403000,35380181,6620172,50.6357,14.6710205,100718.26,1.2188572
35456000,35433750,6620172,50.668568,14.670549,100717.9,1.2188542
35510000,35485636,6620172,50.621616,14.670608,100718.45,1.2188622
35560000,35540800,6620172,50.626312,14.671238,100718.41,1.2188561
35610000,35591900,6620172,50.621616,14.670537,100718.45,1.218857
35660000,35637250,6620172,50.626312,14.671066,100718.4,1.2188562
35714000,35687000,6620172,50.63101,14.671393,100718.34,1.2188591
35764000,35742090,6620172,50.59814,14.671464,100718.71,1.2188636
35816000,35790363,6620172,50.621616,14.67161,100718.45,1.2188607
35868000,35843700,6620172,50.649788,14.671334,100718.09,1.2188543
35920000,35895000,6620172,50.654484,14.670162,100718.06,1.2188511
35972000,35948636,6620172,50.61692,14.671129,100718.516,1.2188622
36023000,36000416,6620172,50.6357,14.671681,100718.29,1.2188592
36076000,36055800,6620172,50.63101,14.671395,100718.33,1.2188544
36127000,36104800,6620172,50.6357,14.670859,100718.266,1.2188535
36180000,36156000,6620172,50.649788,14.671363,100718.09,1.2188556
36232000,36207200,6620172,50.640396,14.670737,100718.195,1.2188537
36283000,36261000,6620172,50.640396,14.670822,100718.234,1.2188574
36336000,36311153,6620172,50.677956,14.670574,100717.77,1.2188531
36388000,36362454,6620172,50.626312,14.671029,100718.4,1.2188565
36440000,36415538,6620172,50.61692,14.670164,100718.47,1.2188581
36496000,36468600,6620172,50.640396,14.670249,100718.234,1.2188545
36548000,36523583,6620172,50.61223,14.671474,100718.53,1.2188575
36599000,36575545,6620172,50.649788,14.67104,100718.086,1.2188525
36651000,36627000,6620172,50.649788,14.67098,100718.125,1.2188522
36704000,36680090,6620172,50.61223,14.671443,100718.55,1.2188585
36759000,36732166,6620172,50.6357,14.67115,100718.26,1.2188544
36811000,36787090,6620172,50.6357,14.671288,100718.266,1.2188573
36863000,36839384,6620172,50.621616,14.671113,100718.445,1.2188617
36916000,36894111,6620172,50.649788,14.670614,100718.11,1.2188572
36968000,36942363,6620172,50.626312,14.670466,100718.38,1.2188612
37020000,36993181,6620172,50.61692,14.671022,100718.5,1.2188567
37071000,37048000,6620172,50.602837,14.671588,100718.66,1.2188604
37122000,37097727,6620172,50.645092,14.670859,100718.17,1.2188581
37172000,37150444,6620172,50.588753,14.671318,100718.836,1.2188629
37224000,37200000,6620172,50.626312,14.67094,100718.39,1.2188587
37276000,37252416,6620172,50.61692,14.670375,100718.46,1.2188574
37328000,37305400,6620172,50.66387,14.670655,100717.93,1.218855
37383000,37356666,6620172,50.677956,14.670537,100717.76,1.2188491
37436000,37410545,6620172,50.645092,14.670865,100718.164,1.2188573
37492000,37465363,6620172,50.654484,14.670406,100718.06,1.2188511
37543000,37519600,6620172,50.645092,14.670333,100718.15,1.2188537
37595000,37573909,6620172,50.677956,14.670512,100717.78,1.2188523
37645000,37620818,6620172,50.668568,14.671187,100717.87,1.2188494
37696000,37673800,6620172,50.59814,14.671344,100718.7,1.2188654
37747000,37722363,6620172,50.640396,14.671213,100718.18,1.2188573
37800000,37775272,6620172,50.649788,14.671286,100718.125,1.2188573
37851000,37826750,6620172,50.645092,14.671122,100718.15,1.2188553
37905000,37880800,6620172,50.6357,14.670393,100718.28,1.2188551
37955000,37934000,6620172,50.668568,14.670475,100717.88,1.2188519
38012000,37981636,6620172,50.677956,14.670977,100717.76,1.2188518
38063000,38040166,6620172,50.63101,14.670533,100718.31,1.2188549
38116000,38092600,6620172,50.649788,14.670646,100718.09,1.2188534
38168000,38142083,6620172,50.659176,14.67142,100718.02,1.2188559
38220000,38197000,6620172,50.659176,14.670624,100717.98,1.218856
38271000,38248363,6620172,50.626312,14.67126,100718.4,1.2188567
38324000,38299333,6620172,50.621616,14.671581,100718.45,1.2188601
38376000,38351090,6620172,50.621616,14.67135,100718.45,1.2188594
38428000,38403500,6620172,50.621616,14.670523,100718.44,1.2188601
38480000,38454416,6620172,50.6357,14.670856,100718.26,1.2188585
38532000,38509090,6620172,50.659176,14.671125,100718.02,1.2188561
38585000,38560636,6620172,50.63101,14.6710005,100718.35,1.2188568
38635000,38613100,6620172,50.61223,14.671051,100718.54,1.2188609
38687000,38660545,6620172,50.626312,14.670409,100718.414,1.2188569
38740000,38714300,6620172,50.6357,14.670983,100718.28,1.2188569
38791000,38769111,6620172,50.59345,14.671054,100718.75,1.2188635
38844000,38818400,6620172,50.6357,14.67146,100718.27,1.2188559
38896000,38873181,6620172,50.626312,14.670262,100718.37,1.2188591
38952000,38925833,6620172,50.673264,14.6704235,100717.85,1.2188538
39003000,38979230,6620172,50.61223,14.671057,100718.586,1.2188584
39059000,39032900,6620172,50.63101,14.670652,100718.31,1.2188599
39115000,39087545,6620172,50.640396,14.670875,100718.2,1.2188551
39171000,39143416,6620172,50.649788,14.671027,100718.125,1.2188559
39227000,39198500,6620172,50.63101,14.671188,100718.35,1.2188603
39281000,39255363,6620172,50.640396,14.670746,100718.2,1.2188588
39332000,39308090,6620172,50.626312,14.671352,100718.4,1.2188587
39384000,39361363,6620172,50.59814,14.671515,100718.71,1.2188647
39436000,39414900,6620172,50.659176,14.670797,100718.01,1.2188547
39487000,39463300,6620172,50.61223,14.671234,100718.57,1.2188586
39540000,39514416,6620172,50.61223,14.671548,100718.58,1.2188601
39591000,39567636,6620172,50.59814,14.671707,100718.71,1.2188615
39642000,39619230,6620172,50.677956,14.670324,100717.77,1.2188532
39692000,39669750,6620172,50.602837,14.670723,100718.66,1.2188607
39744000,39719333,6620172,50.63101,14.671266,100718.34,1.2188599
39798000,39773400,6620172,50.61692,14.670751,100718.51,1.2188607
39848000,39824818,6620172,50.588753,14.671281,100718.82,1.2188634
39900000,39875846,6620172,50.621616,14.671527,100718.445,1.2188576
39951000,39929454,6620172,50.61223,14.670697,100718.53,1.2188628
40004000,39979333,6620172,50.61223,14.670268,100718.55,1.2188611
40056000,40030750,6620172,50.621616,14.671464,100718.43,1.2188616
40108000,40085000,6620172,50.607533,14.671496,100718.63,1.2188625
40160000,40139800,6620172,50.621616,14.670963,100718.44,1.2188606
40212000,40191300,6620172,50.63101,14.670669,100718.32,1.2188538
40263000,40239384,6620172,50.607533,14.67136,100718.59,1.2188607
40316000,40293800,6620172,50.649788,14.670607,100718.125,1.2188579
40367000,40341636,6620172,50.654484,14.670313,100718.06,1.2188529
40420000,40396700,6620172,50.602837,14.670666,100718.66,1.2188597
40472000,40446400,6620172,50.61223,14.67141,100718.57,1.2188593
40525000,40501083,6620172,50.607533,14.671213,100718.65,1.2188582
40580000,40553750,6620172,50.588753,14.671705,100718.87,1.2188613
40632000,40608666,6620172,50.621616,14.670449,100718.45,1.2188619
40685000,40660750,6620172,50.63101,14.671025,100718.36,1.2188601
40735000,40712400,6620172,50.59814,14.671013,100718.69,1.2188607
40788000,40766090,6620172,50.602837,14.670942,100718.66,1.2188622
40840000,40816454,6620172,50.621616,14.670676,100718.45,1.218861
40894000,40867818,6620172,50.6357,14.671003,100718.266,1.2188566
40952000,40925909,6620172,50.640396,14.670392,100718.23,1.2188569
41003000,40980800,6620172,50.61692,14.671352,100718.516,1.2188575
41056000,41033666,6620172,50.59814,14.670845,100718.71,1.2188591
41107000,41081916,6620172,50.6357,14.670351,100718.266,1.2188581
41160000,41135454,6620172,50.607533,14.671644,100718.65,1.2188607
41215000,41189090,6620172,50.645092,14.671286,100718.164,1.2188566
41270000,41245090,6620172,50.588753,14.6705475,100718.875,1.2188613
41323000,41299363,6620172,50.6357,14.671562,100718.305,1.2188597
41376000,41350833,6620172,50.607533,14.671803,100718.625,1.218858
41430000,41405181,6620172,50.659176,14.671267,100717.97,1.2188559
41480000,41457300,6620172,50.621616,14.670324,100718.45,1.2188607
41531000,41509454,6620172,50.59814,14.67076,100718.71,1.218859
41584000,41557181,6620172,50.626312,14.670999,100718.4,1.2188549
41639000,41611400,6620172,50.626312,14.671302,100718.42,1.2188586
41691000,41666333,6620172,50.640396,14.671029,100718.19,1.2188551
41745000,41717727,6620172,50.6357,14.670468,100718.26,1.2188587
41796000,41772636,6620172,50.640396,14.671165,100718.18,1.218857
41848000,41823100,6620172,50.61692,14.67154,100718.48,1.2188563
41899000,41875615,6620172,50.626312,14.671716,100718.4,1.2188612
41952000,41929583,6620172,50.6357,14.670488,100718.29,1.2188576
42004000,41980454,6620172,50.59814,14.671256,100718.69,1.2188647
42055000,42032900,6620172,50.626312,14.670961,100718.41,1.2188585
42112000,42086111,6620172,50.659176,14.670369,100718.01,1.2188563
42165000,42139166,6620172,50.645092,14.670436,100718.164,1.2188574
42215000,42193600,6620172,50.68265,14.671372,100717.7,1.2188528
42272000,42242727,6620172,50.574665,14.671007,100718.97,1.2188678
42323000,42299545,6620172,50.621616,14.671777,100718.43,1.2188599
42376000,42352777,6620172,50.61223,14.670717,100718.57,1.218858
42431000,42406272,6620172,50.61223,14.670835,100718.555,1.2188624
42482000,42459600,6620172,50.640396,14.671619,100718.234,1.2188581
42532000,42508454,6620172,50.61223,14.67027,100718.555,1.2188631
42583000,42559100,6620172,50.59345,14.671598,100718.75,1.218862
42636000,42612090,6620172,50.626312,14.671323,100718.414,1.2188604
42691000,42662666,6620172,50.602837,14.670373,100718.67,1.2188588
42743000,42719700,6620172,50.59814,14.670974,100718.71,1.21886
42795000,42769916,6620172,50.626312,14.670805,100718.4,1.2188559
42845000,42822083,6620172,50.607533,14.671217,100718.63,1.2188581
42895000,42872363,6620172,50.640396,14.670256,100718.2,1.2188551
42948000,42923888,6620172,50.607533,14.670903,100718.625,1.2188604
43000000,42973454,6620172,50.63101,14.670306,100718.336,1.2188593
43050000,43028400,6620172,50.602837,14.671752,100718.68,1.2188632
43100000,43078090,6620172,50.626312,14.67164,100718.4,1.2188596
43151000,43127818,6620172,50.61223,14.670318,100718.57,1.2188606
43204000,43179222,6620172,50.61692,14.671609,100718.484,1.2188598
43259000,43232000,6620172,50.63101,14.671203,100718.34,1.2188575
43311000,43289636,6620172,50.59814,14.670666,100718.71,1.218863
43365000,43339818,6620172,50.602837,14.671157,100718.66,1.218859
43415000,43393500,6620172,50.6357,14.671476,100718.28,1.2188588
43467000,43440727,6620172,50.607533,14.6710205,100718.59,1.2188593
43517000,43493875,6620172,50.66387,14.671725,100717.945,1.2188543
43568000,43549000,6620172,50.569973,14.671488,100719.07,1.2188649
43620000,43595090,6620172,50.61223,14.670857,100718.54,1.218861
43670000,43646272,6620172,50.607533,14.671421,100718.61,1.2188586
43720000,43698727,6620172,50.626312,14.670606,100718.375,1.2188551
43772000,43747818,6620172,50.607533,14.671097,100718.65,1.2188604
43828000,43799545,6620172,50.61223,14.670545,100718.54,1.2188622
43884000,43856000,6620172,50.588753,14.671162,100718.84,1.2188606
43936000,43910727,6620172,50.607533,14.67044,100718.62,1.2188579
43986000,43963909,6620172,50.640396,14.671209,100718.2,1.2188525
44036000,44013000,6620172,50.649788,14.671064,100718.12,1.2188522
44091000,44065909,6620172,50.659176,14.670215,100717.98,1.2188557
44144000,44117454,6620172,50.626312,14.670577,100718.4,1.2188549
44195000,44171181,6620172,50.6357,14.670389,100718.3,1.218854
44248000,44225000,6620172,50.640396,14.6706505,100718.18,1.2188566
44303000,44276272,6620172,50.640396,14.671289,100718.22,1.2188588
44356000,44330363,6620172,50.59345,14.671534,100718.79,1.2188609
44407000,44382750,6620172,50.602837,14.670793,100718.66,1.218858
44459000,44434909,6620172,50.602837,14.670713,100718.66,1.2188599
44511000,44486083,6620172,50.61223,14.670734,100718.56,1.218857
44564000,44539700,6620172,50.59814,14.670983,100718.69,1.2188624
44615000,44590666,6620172,50.640396,14.670616,100718.2,1.2188555
44667000,44642800,6620172,50.61692,14.671615,100718.47,1.218861
44719000,44694500,6620172,50.649788,14.6706,100718.12,1.2188542
